Age,Attrition,Business_Travel,Department,Distance_From_Home,Education,Education_Field,Employee_Number,Environment_Satisfaction,Gender,Job_Involvement,Job_Level,Job_Role,Job_Satisfaction,Marital_Status,Monthly_Income,Num_Companies_Worked,Over_Time,Percent_Salary_Hike,Performance_Rating,Relationship_Satisfaction,Stock_Option_Level,Total_Working_Years,Training_Times_Last_Year,Work_Life_Balance,Years_At_Company,Years_In_Current_Role,Years_Since_Last_Promotion,Years_With_Curr_Manager
34,No,Travel Rarely,Sales,3,2,Life Sciences,1779,4,Female,1,2,Sales Executive,4,Single,6029.0,5,No,12,3,1,0,6,3,3,2,2,2,2
31,Yes,Travel Rarely,Sales,7,1,Marketing,1780,2,Male,3,1,Sales Representative,2,Single,2679.0,1,No,13,3,2,0,1,3,3,1,0,1,0
38,No,Travel Rarely,Research & Development,6,2,Other,1782,4,Female,2,1,Laboratory Technician,3,Married,3702.0,1,No,11,3,2,1,5,3,3,5,4,0,4
22,Yes,Travel Rarely,Research & Development,8,1,Medical,1783,3,Female,3,1,Laboratory Technician,1,Married,2398.0,1,Yes,17,3,3,0,1,6,3,1,0,0,0
31,No,Travel Rarely,Sales,29,4,Marketing,1784,1,Female,2,2,Sales Executive,4,Married,5468.0,1,No,14,3,1,2,13,3,3,12,7,5,7
51,No,Travel Rarely,Research & Development,3,3,Life Sciences,1786,1,Female,3,3,Research & Development Manager,3,Married,13116.0,2,No,11,3,4,0,15,2,3,2,2,2,2
37,No,Travel Rarely,Sales,9,2,Marketing,1787,2,Male,2,2,Sales Executive,2,Married,4189.0,1,No,14,3,1,2,5,2,3,5,2,0,3
46,No,Travel Rarely,Research & Development,2,4,Medical,1789,3,Male,3,5,Research Director,4,Divorced,19328.0,7,Yes,17,3,3,1,24,3,3,2,1,2,2
36,No,Travel Rarely,Research & Development,10,3,Life Sciences,1790,4,Male,3,3,Healthcare Representative,1,Married,8321.0,7,Yes,13,3,4,1,15,1,3,12,8,5,7
44,Yes,Travel Frequently,Research & Development,1,2,Medical,1792,3,Male,3,1,Research Scientist,2,Divorced,2342.0,1,Yes,12,3,3,3,6,2,2,5,3,2,3
37,No,Travel Rarely,Human Resources,8,2,Other,1794,3,Male,3,2,Human Resources,2,Divorced,4071.0,2,No,13,3,3,0,19,4,2,10,0,4,7
35,Yes,Travel Rarely,Sales,27,3,Life Sciences,1797,3,Male,3,2,Sales Executive,4,Single,5813.0,1,Yes,18,3,4,0,10,2,3,10,7,7,7
33,No,Travel Rarely,Research & Development,8,4,Life Sciences,1798,4,Male,4,1,Research Scientist,1,Married,3143.0,6,No,19,3,2,1,14,1,3,10,8,7,6
28,No,Travel Rarely,Research & Development,1,3,Life Sciences,1799,3,Male,3,1,Research Scientist,4,Married,2044.0,1,No,11,3,3,1,5,6,4,5,3,0,3
39,No,Travel Rarely,Research & Development,10,1,Medical,1800,3,Male,3,3,Research Director,3,Single,13464.0,7,No,21,4,3,0,9,3,3,4,3,2,2
46,No,Non-Travel,Sales,26,2,Life Sciences,1801,2,Male,2,2,Sales Executive,2,Single,7991.0,8,No,15,3,3,0,6,3,3,2,2,2,2
40,No,Travel Rarely,Research & Development,2,2,Life Sciences,1802,3,Female,3,1,Laboratory Technician,1,Married,3377.0,4,No,17,3,4,1,7,5,2,4,3,0,2
42,No,Travel Rarely,Research & Development,13,3,Medical,1803,2,Male,4,2,Healthcare Representative,1,Married,5538.0,5,No,18,3,3,2,10,2,2,0,0,0,0
35,No,Travel Rarely,Research & Development,2,2,Medical,1804,2,Male,3,2,Manufacturing Director,4,Divorced,5762.0,2,No,14,3,3,1,15,6,3,7,7,1,7
38,No,Non-Travel,Human Resources,2,3,Human Resources,1805,1,Male,3,1,Human Resources,2,Divorced,2592.0,5,No,13,3,4,3,13,3,3,11,10,3,8
36,Yes,Travel Frequently,Research & Development,9,4,Life Sciences,1807,4,Male,3,2,Laboratory Technician,1,Married,5346.0,4,No,17,3,3,1,11,3,2,7,1,0,7
37,Yes,Travel Rarely,Research & Development,10,4,Medical,1809,4,Male,3,2,Manufacturing Director,1,Single,4213.0,1,No,15,3,2,0,10,4,1,10,3,0,8
39,No,Travel Frequently,Sales,20,3,Life Sciences,1812,3,Male,3,2,Sales Executive,4,Divorced,4127.0,2,No,18,3,4,1,7,6,3,2,1,2,2
43,No,Non-Travel,Research & Development,9,3,Life Sciences,1813,1,Male,3,1,Research Scientist,3,Single,2438.0,4,No,13,3,3,0,7,2,2,3,2,1,2
41,No,Travel Rarely,Research & Development,5,3,Life Sciences,1814,2,Male,4,2,Healthcare Representative,4,Single,6870.0,3,No,12,3,1,0,11,3,1,3,2,1,2
41,No,Travel Rarely,Sales,4,1,Life Sciences,1815,3,Female,3,3,Sales Executive,3,Married,10447.0,0,Yes,13,3,4,1,23,2,4,22,14,13,5
30,No,Travel Rarely,Research & Development,10,3,Medical,1816,1,Female,3,3,Manufacturing Director,3,Single,9667.0,9,No,14,3,2,0,9,3,3,7,7,0,2
26,Yes,Travel Rarely,Human Resources,20,2,Medical,1818,4,Female,3,1,Human Resources,2,Married,2148.0,0,Yes,11,3,3,0,6,3,3,5,1,1,4
46,Yes,Travel Rarely,Research & Development,21,2,Medical,1821,4,Female,3,2,Healthcare Representative,2,Married,8926.0,4,No,22,4,4,1,13,2,4,9,7,3,7
40,No,Travel Rarely,Research & Development,1,3,Life Sciences,1822,3,Female,3,2,Healthcare Representative,4,Divorced,6513.0,4,No,17,3,4,1,12,3,3,5,3,0,3
34,No,Travel Rarely,Sales,8,2,Technical Degree,1823,2,Male,4,2,Sales Executive,3,Married,6799.0,1,No,21,4,3,2,10,5,3,10,8,4,8
58,No,Non-Travel,Sales,2,3,Medical,1824,2,Male,3,4,Sales Manager,2,Divorced,16291.0,4,No,22,4,4,1,37,0,2,16,9,14,14
35,No,Travel Rarely,Research & Development,23,4,Medical,1826,2,Male,1,1,Laboratory Technician,3,Married,2705.0,0,No,16,3,2,1,6,2,4,5,4,0,3
47,No,Travel Rarely,Research & Development,4,3,Life Sciences,1827,3,Female,2,3,Manufacturing Director,2,Divorced,10333.0,8,Yes,12,3,3,1,28,4,3,22,11,14,10
40,No,Travel Rarely,Research & Development,12,3,Life Sciences,1829,2,Female,3,2,Healthcare Representative,1,Divorced,4448.0,2,No,12,3,2,1,15,3,3,7,4,7,7
54,No,Travel Rarely,Research & Development,7,4,Medical,1830,4,Female,3,2,Research Scientist,4,Married,6854.0,4,No,15,3,2,1,14,2,2,7,1,1,7
31,No,Travel Frequently,Sales,7,4,Marketing,1833,1,Female,3,3,Sales Executive,1,Married,9637.0,2,No,14,3,4,2,9,3,3,3,2,2,2
28,No,Travel Rarely,Research & Development,1,3,Medical,1834,3,Female,3,1,Research Scientist,1,Married,3591.0,1,No,25,4,3,1,3,3,3,3,2,1,2
38,No,Travel Rarely,Sales,2,4,Marketing,1835,2,Female,1,2,Sales Representative,4,Married,5405.0,2,Yes,20,4,1,2,20,4,2,4,2,0,3
26,No,Travel Rarely,Sales,10,3,Medical,1836,3,Male,3,2,Sales Executive,4,Single,4684.0,1,No,13,3,1,0,5,4,3,5,3,1,2
58,No,Travel Frequently,Research & Development,15,4,Life Sciences,1837,1,Male,3,4,Research Director,3,Married,15787.0,2,Yes,14,3,2,0,23,3,3,2,2,2,2
18,No,Non-Travel,Research & Development,14,3,Medical,1839,2,Female,3,1,Research Scientist,3,Single,1514.0,1,No,16,3,3,0,0,4,1,0,0,0,0
31,Yes,Travel Rarely,Human Resources,18,5,Human Resources,1842,4,Male,4,1,Human Resources,1,Married,2956.0,0,No,17,3,3,0,2,4,3,1,0,0,0
29,Yes,Travel Rarely,Human Resources,13,3,Human Resources,1844,1,Male,2,1,Human Resources,4,Divorced,2335.0,4,Yes,15,3,4,3,4,3,3,2,2,2,0
45,No,Non-Travel,Sales,2,4,Life Sciences,1845,3,Female,3,2,Sales Executive,3,Married,5154.0,4,No,22,4,2,2,10,3,4,8,7,5,3
36,No,Travel Rarely,Research & Development,2,4,Other,1847,4,Female,3,2,Research Scientist,2,Married,6962.0,4,Yes,22,4,4,1,15,2,3,1,0,0,0
36,No,Travel Frequently,Sales,2,4,Life Sciences,1849,1,Male,3,2,Sales Executive,4,Married,5675.0,1,No,20,4,3,1,7,5,3,7,7,7,7
27,No,Travel Frequently,Research & Development,5,2,Life Sciences,1850,4,Female,3,1,Laboratory Technician,4,Single,2379.0,0,Yes,14,3,3,0,6,3,2,5,4,0,2
29,No,Travel Frequently,Research & Development,20,1,Medical,1852,4,Male,3,1,Laboratory Technician,4,Married,3812.0,1,No,13,3,2,0,11,3,4,11,8,3,2
32,No,Travel Frequently,Sales,10,4,Marketing,1853,4,Male,3,2,Sales Executive,4,Single,4648.0,8,No,13,3,3,0,4,2,4,0,0,0,0
42,No,Non-Travel,Research & Development,10,4,Technical Degree,1854,3,Male,3,1,Research Scientist,3,Married,2936.0,3,No,22,4,2,2,10,1,2,6,3,3,3
47,No,Travel Rarely,Research & Development,9,4,Life Sciences,1856,2,Female,3,1,Laboratory Technician,3,Single,2105.0,4,No,12,3,3,0,7,2,3,2,2,2,0
46,No,Travel Rarely,Research & Development,2,2,Life Sciences,1857,4,Male,3,3,Manufacturing Director,4,Divorced,8578.0,3,No,14,3,3,1,12,4,2,9,8,4,7
28,No,Non-Travel,Human Resources,1,2,Life Sciences,1858,3,Male,3,1,Human Resources,4,Divorced,2706.0,1,No,15,3,2,1,3,2,3,3,2,2,2
29,No,Travel Rarely,Research & Development,29,1,Life Sciences,1859,4,Male,1,2,Healthcare Representative,3,Divorced,6384.0,8,No,17,3,4,2,11,3,3,7,0,1,6
31,No,Travel Rarely,Research & Development,8,3,Life Sciences,1860,4,Male,3,1,Laboratory Technician,3,Married,3968.0,4,No,13,3,4,0,8,3,3,0,0,0,0
32,Yes,Travel Rarely,Sales,2,4,Marketing,1862,3,Male,2,2,Sales Executive,2,Married,9907.0,7,Yes,12,3,3,0,7,3,2,2,2,2,2
46,No,Travel Rarely,Sales,3,3,Technical Degree,1863,1,Female,4,4,Sales Executive,1,Divorced,13225.0,2,No,12,3,4,1,25,5,3,19,17,2,8
27,No,Travel Rarely,Sales,23,1,Medical,1864,2,Female,2,2,Sales Representative,3,Married,3540.0,1,No,21,4,4,1,9,5,3,9,8,5,8
29,No,Travel Rarely,Human Resources,6,1,Medical,1865,4,Male,2,1,Human Resources,2,Married,2804.0,1,No,11,3,4,0,1,3,3,1,0,0,0
43,No,Travel Rarely,Research & Development,6,3,Medical,1866,1,Female,2,5,Research & Development Manager,3,Married,19392.0,7,No,13,3,4,0,21,2,3,16,12,6,7
48,No,Travel Rarely,Research & Development,10,3,Life Sciences,1867,4,Male,2,5,Research Director,2,Married,19665.0,4,No,12,3,4,0,29,3,3,22,10,12,9
29,Yes,Travel Frequently,Research & Development,24,2,Life Sciences,1868,4,Male,2,1,Research Scientist,4,Single,2439.0,1,Yes,24,4,2,0,1,3,2,1,0,1,0
46,Yes,Travel Rarely,Sales,10,3,Life Sciences,1869,3,Female,3,3,Sales Executive,2,Married,7314.0,5,No,21,4,3,3,14,2,3,8,7,0,7
27,No,Travel Frequently,Research & Development,15,3,Life Sciences,1870,4,Female,2,1,Research Scientist,1,Married,4774.0,0,No,19,3,4,1,8,2,2,7,6,7,3
39,No,Travel Rarely,Research & Development,19,4,Other,1871,4,Male,3,2,Research Scientist,4,Married,3902.0,8,No,14,3,2,3,7,2,3,2,2,2,2
55,No,Travel Rarely,Research & Development,2,4,Technical Degree,1873,2,Male,2,1,Research Scientist,4,Married,2662.0,8,No,20,4,2,1,19,2,4,5,2,0,4
28,No,Travel Rarely,Sales,3,3,Medical,1875,2,Female,3,1,Sales Representative,2,Married,2856.0,1,No,19,3,4,1,1,3,3,1,0,0,2
30,Yes,Travel Rarely,Sales,9,3,Medical,1876,2,Male,3,1,Sales Representative,4,Single,1081.0,1,No,13,3,3,0,1,3,2,1,0,0,2
22,Yes,Travel Rarely,Research & Development,7,1,Life Sciences,1878,4,Male,3,1,Research Scientist,2,Single,2472.0,1,Yes,23,4,1,0,1,2,3,1,0,0,0
36,No,Travel Rarely,Sales,10,4,Technical Degree,1880,2,Female,2,2,Sales Executive,3,Married,5673.0,1,Yes,13,3,1,1,10,4,3,10,9,1,7
31,No,Travel Rarely,Research & Development,20,3,Life Sciences,1881,2,Male,3,2,Laboratory Technician,3,Divorced,4197.0,1,No,11,3,1,1,10,2,3,10,8,0,2
34,No,Travel Rarely,Sales,4,3,Life Sciences,1882,3,Male,3,3,Sales Executive,4,Married,9713.0,2,Yes,13,3,4,3,9,3,3,5,3,1,0
29,No,Travel Rarely,Research & Development,7,3,Life Sciences,1883,4,Male,3,1,Laboratory Technician,1,Single,2062.0,3,No,14,3,2,0,11,2,3,3,2,1,2
37,No,Travel Rarely,Research & Development,7,4,Medical,1885,4,Male,3,2,Research Scientist,1,Married,4284.0,5,Yes,22,4,3,1,16,2,3,5,3,0,4
36,No,Travel Rarely,Research & Development,16,2,Other,1886,4,Female,2,2,Manufacturing Director,2,Married,4788.0,0,Yes,11,3,4,0,4,2,3,3,2,0,2
45,No,Travel Rarely,Research & Development,25,2,Life Sciences,1888,2,Female,2,2,Manufacturing Director,4,Married,5906.0,0,No,13,3,4,2,10,2,2,9,8,3,3
36,No,Travel Frequently,Human Resources,2,1,Human Resources,1890,2,Male,2,2,Human Resources,4,Single,3886.0,1,No,21,4,4,0,10,2,2,10,1,0,8
40,No,Travel Rarely,Research & Development,1,4,Life Sciences,1892,1,Male,3,4,Research & Development Manager,1,Married,16823.0,2,No,11,3,1,1,22,3,3,19,7,11,7
26,No,Travel Rarely,Research & Development,1,2,Life Sciences,1893,2,Female,2,1,Research Scientist,3,Married,2933.0,1,Yes,13,3,3,1,1,3,2,1,0,1,0
27,No,Travel Rarely,Sales,2,2,Marketing,1898,1,Female,4,2,Sales Executive,3,Single,6500.0,0,No,14,3,2,0,9,5,2,8,7,0,7
48,No,Travel Frequently,Research & Development,22,3,Medical,1900,4,Female,3,4,Research & Development Manager,4,Divorced,17174.0,3,No,11,3,2,1,24,3,3,22,17,4,7
44,No,Travel Rarely,Research & Development,1,4,Life Sciences,1903,2,Male,4,2,Healthcare Representative,1,Married,5033.0,2,No,15,3,4,1,10,5,3,2,0,2,2
34,Yes,Non-Travel,Research & Development,16,4,Life Sciences,1905,4,Male,1,1,Research Scientist,1,Married,2307.0,1,Yes,23,4,2,1,5,2,3,5,2,3,0
56,Yes,Travel Rarely,Research & Development,24,2,Life Sciences,1907,1,Male,3,1,Laboratory Technician,4,Single,2587.0,1,No,16,3,4,0,5,3,3,4,2,1,0
36,No,Travel Rarely,Sales,17,2,Marketing,1908,3,Male,2,2,Sales Executive,2,Married,5507.0,2,No,16,3,3,2,12,1,1,4,2,1,3
41,No,Travel Rarely,Sales,8,3,Marketing,1909,3,Female,3,2,Sales Executive,2,Married,4393.0,5,No,21,4,3,1,14,2,3,5,4,1,4
42,No,Travel Rarely,Research & Development,6,3,Medical,1911,3,Male,3,3,Research Director,1,Married,13348.0,9,No,13,3,2,1,18,3,4,13,7,5,7
31,No,Travel Rarely,Sales,10,2,Medical,1912,3,Female,3,2,Sales Executive,4,Divorced,6583.0,2,Yes,11,3,4,1,8,2,3,5,2,1,4
34,No,Travel Rarely,Sales,3,1,Medical,1915,4,Female,2,2,Sales Executive,4,Married,8103.0,3,Yes,12,3,3,0,9,3,2,4,2,0,1
31,No,Travel Rarely,Research & Development,4,3,Medical,1916,1,Female,4,1,Laboratory Technician,3,Divorced,3978.0,8,No,12,3,2,1,4,0,2,2,2,2,2
26,No,Travel Frequently,Research & Development,6,3,Life Sciences,1918,3,Male,4,1,Laboratory Technician,4,Married,2544.0,0,No,18,3,1,1,8,3,3,7,7,7,7
45,No,Travel Frequently,Research & Development,1,4,Medical,1922,2,Male,3,2,Healthcare Representative,3,Single,5399.0,4,No,12,3,3,0,12,3,3,4,2,0,3
33,No,Travel Rarely,Sales,10,4,Marketing,1924,2,Male,3,2,Sales Executive,3,Single,5487.0,1,No,14,3,2,0,10,2,2,10,4,0,9
28,No,Travel Frequently,Sales,1,2,Life Sciences,1927,3,Male,2,2,Sales Executive,4,Married,6834.0,1,Yes,12,3,3,1,7,2,3,7,7,0,7
29,Yes,Travel Frequently,Sales,24,3,Technical Degree,1928,3,Male,4,1,Sales Representative,1,Single,1091.0,1,No,17,3,4,0,1,3,3,1,0,0,2
39,No,Non-Travel,Sales,21,4,Life Sciences,1929,1,Female,1,2,Sales Executive,3,Married,5736.0,6,No,19,3,3,1,10,1,3,3,2,1,2
27,No,Travel Rarely,Research & Development,2,4,Technical Degree,1931,2,Male,3,1,Research Scientist,2,Married,2226.0,1,No,11,3,3,1,6,3,2,5,3,1,2
34,No,Travel Frequently,Research & Development,22,4,Other,1932,3,Male,2,2,Research Scientist,4,Married,5747.0,1,Yes,15,3,2,0,16,3,3,15,10,6,11
28,Yes,Travel Rarely,Sales,13,2,Marketing,1933,4,Female,3,2,Sales Executive,3,Single,9854.0,3,Yes,11,3,4,0,6,0,3,2,0,2,2
47,No,Non-Travel,Research & Development,14,4,Life Sciences,1934,3,Male,3,2,Research Scientist,2,Married,5467.0,8,No,18,3,3,1,16,4,4,8,7,1,3
56,No,Travel Rarely,Sales,11,5,Marketing,1935,4,Female,2,2,Sales Executive,1,Married,5380.0,4,No,16,3,3,1,6,3,3,0,0,0,0
39,No,Travel Rarely,Research & Development,9,2,Medical,1936,1,Male,3,2,Manufacturing Director,1,Married,5151.0,1,No,25,4,4,1,10,3,3,10,0,7,9
38,No,Travel Frequently,Research & Development,8,3,Medical,1937,4,Female,2,2,Research Scientist,2,Divorced,2133.0,1,Yes,16,3,3,1,20,3,3,20,11,0,7
48,No,Travel Rarely,Sales,21,3,Life Sciences,1938,4,Female,3,4,Sales Manager,4,Married,17875.0,4,Yes,13,3,3,1,29,2,2,1,0,0,0
32,Yes,Travel Frequently,Research & Development,5,2,Life Sciences,1939,1,Female,4,1,Research Scientist,3,Single,2432.0,3,Yes,14,3,1,0,8,2,3,4,1,0,3
38,No,Travel Rarely,Research & Development,9,2,Life Sciences,1940,2,Male,3,1,Research Scientist,4,Divorced,4771.0,2,Unknown,19,3,4,2,10,0,4,5,2,0,3
49,No,Travel Frequently,Research & Development,2,1,Life Sciences,1941,2,Male,3,5,Research Director,4,Married,19161.0,3,Unknown,15,3,4,0,28,3,3,5,4,4,3
42,No,Travel Rarely,Sales,12,4,Marketing,1943,2,Male,3,2,Sales Executive,4,Divorced,5087.0,3,Yes,12,3,3,2,14,4,3,0,0,0,0
27,Yes,Travel Frequently,Human Resources,22,3,Human Resources,1944,1,Female,2,1,Human Resources,2,Married,2863.0,1,No,12,3,1,0,1,2,3,1,0,0,0
35,No,Travel Rarely,Sales,18,4,Medical,1945,2,Male,3,2,Sales Executive,1,Married,5561.0,0,No,16,3,4,1,6,2,1,5,3,0,4
28,No,Non-Travel,Research & Development,16,3,Medical,1947,3,Male,3,1,Research Scientist,3,Single,2144.0,1,No,14,3,3,0,5,3,2,5,3,1,4
31,No,Non-Travel,Research & Development,3,2,Medical,1948,3,Male,3,1,Research Scientist,1,Divorced,3065.0,1,Yes,13,3,4,1,4,3,4,4,2,2,2
36,No,Non-Travel,Research & Development,9,4,Life Sciences,1949,1,Male,4,1,Laboratory Technician,2,Married,2810.0,1,No,22,4,2,0,5,3,3,5,4,0,2
34,No,Travel Rarely,Sales,1,3,Marketing,1950,1,Male,3,3,Sales Executive,4,Single,9888.0,1,No,21,4,1,0,14,3,2,14,8,2,1
34,No,Travel Rarely,Sales,13,4,Medical,1951,4,Male,3,3,Sales Executive,3,Divorced,8628.0,1,No,18,3,3,1,9,2,2,8,7,1,7
26,No,Travel Rarely,Research & Development,1,3,Medical,1952,3,Male,3,1,Laboratory Technician,1,Married,2867.0,0,No,13,3,4,0,8,6,2,7,7,7,6
29,No,Travel Rarely,Research & Development,1,3,Life Sciences,1954,1,Male,3,2,Healthcare Representative,4,Married,5373.0,0,No,12,3,1,1,6,5,2,5,3,0,2
32,No,Non-Travel,Research & Development,15,4,Medical,1955,3,Female,3,2,Healthcare Representative,4,Divorced,6667.0,5,No,18,3,2,1,9,6,3,5,1,1,3
31,No,Travel Frequently,Research & Development,1,3,Life Sciences,1956,4,Male,1,2,Research Scientist,1,Married,5003.0,1,No,21,4,2,0,10,6,3,10,8,8,3
28,Yes,Travel Rarely,Research & Development,17,3,Technical Degree,1960,3,Male,2,1,Laboratory Technician,4,Divorced,2367.0,5,No,12,3,1,1,6,2,2,4,1,0,3
38,No,Travel Rarely,Sales,1,3,Life Sciences,1961,1,Male,2,1,Sales Representative,1,Single,2858.0,4,No,14,3,1,0,20,2,2,1,0,0,0
35,No,Travel Rarely,Sales,7,4,Life Sciences,1962,3,Female,3,2,Sales Executive,4,Married,5204.0,1,Yes,11,3,4,0,10,2,3,10,8,0,9
27,No,Travel Rarely,Sales,9,3,Marketing,1965,4,Male,3,2,Sales Executive,4,Single,4105.0,1,No,14,3,1,0,7,5,3,7,7,0,7
32,No,Travel Rarely,Research & Development,5,4,Life Sciences,1966,4,Male,2,2,Manufacturing Director,4,Single,9679.0,8,No,24,4,2,0,8,1,3,1,0,0,0
31,Yes,Travel Frequently,Sales,26,4,Marketing,1967,1,Male,3,2,Sales Executive,4,Married,5617.0,1,Yes,11,3,3,0,10,4,3,10,7,0,8
53,Yes,Travel Rarely,Sales,24,4,Life Sciences,1968,1,Male,3,3,Sales Executive,1,Single,10448.0,6,Yes,13,3,2,0,15,2,2,2,2,2,2
54,No,Travel Rarely,Research & Development,9,2,Life Sciences,1969,1,Female,3,2,Research Scientist,3,Married,2897.0,3,No,11,3,3,2,9,6,2,4,3,2,3
33,No,Travel Frequently,Research & Development,7,2,Life Sciences,1970,4,Male,3,2,Healthcare Representative,3,Divorced,5968.0,1,No,20,4,3,3,9,2,3,9,7,2,3
43,No,Travel Rarely,Research & Development,11,3,Life Sciences,1971,1,Male,3,3,Healthcare Representative,3,Married,7510.0,1,No,17,3,2,1,10,1,3,10,9,0,9
31,No,Travel Frequently,Human Resources,1,4,Other,1972,4,Male,3,1,Human Resources,2,Married,2991.0,0,Yes,11,3,2,1,7,2,3,6,2,1,2
55,No,Travel Rarely,Human Resources,26,4,Human Resources,1973,3,Male,4,5,Human Resources Manager,2,Married,19636.0,4,Yes,18,3,1,1,35,0,3,10,9,1,4
31,No,Travel Rarely,Research & Development,2,1,Medical,1974,4,Female,1,1,Laboratory Technician,4,Married,1129.0,1,Yes,11,3,3,3,1,4,3,1,0,0,0
39,No,Travel Rarely,Sales,15,4,Marketing,1975,2,Male,3,4,Sales Executive,1,Single,13341.0,0,No,12,3,1,0,21,3,3,20,8,11,10
42,No,Non-Travel,Research & Development,23,2,Life Sciences,1976,4,Male,2,2,Research Scientist,3,Single,4332.0,1,No,12,3,4,0,20,2,3,20,9,3,7
31,No,Non-Travel,Research & Development,10,3,Medical,1979,3,Female,3,3,Research Director,3,Married,11031.0,4,No,20,4,3,1,13,2,4,11,7,4,8
54,No,Travel Rarely,Research & Development,10,3,Medical,1980,3,Female,3,2,Manufacturing Director,1,Single,4440.0,6,Yes,19,3,4,0,9,2,3,5,2,1,3
24,No,Travel Rarely,Research & Development,1,2,Life Sciences,1981,2,Male,2,2,Healthcare Representative,3,Single,4617.0,1,No,12,3,2,0,4,2,2,4,3,1,2
23,No,Travel Rarely,Research & Development,12,2,Other,1982,4,Male,3,1,Laboratory Technician,4,Single,2647.0,1,No,13,3,3,0,5,6,4,5,2,1,4
40,No,Travel Frequently,Research & Development,11,3,Technical Degree,1985,4,Female,3,2,Laboratory Technician,3,Married,6323.0,1,No,11,3,1,1,10,2,4,10,9,9,4
40,No,Travel Rarely,Sales,2,2,Marketing,1986,2,Female,3,2,Sales Executive,2,Married,5677.0,3,No,14,3,3,1,15,4,3,11,8,5,10
25,No,Travel Rarely,Human Resources,2,3,Human Resources,1987,3,Female,3,1,Human Resources,2,Married,2187.0,4,No,14,3,3,0,6,3,3,2,0,1,2
30,No,Travel Rarely,Research & Development,1,2,Medical,1989,4,Male,3,1,Laboratory Technician,2,Married,3748.0,1,No,13,3,3,0,12,6,2,12,8,1,7
31,No,Travel Rarely,Research & Development,2,1,Other,1992,4,Male,3,1,Laboratory Technician,3,Divorced,3977.0,6,Yes,19,3,3,1,7,2,2,2,2,0,2
47,No,Travel Rarely,Research & Development,25,3,Medical,1993,1,Male,3,3,Healthcare Representative,3,Single,8633.0,2,Unknown,23,4,2,0,25,3,3,17,14,12,11
33,No,Non-Travel,Research & Development,1,2,Medical,1994,2,Male,2,1,Laboratory Technician,3,Divorced,2008.0,1,No,12,3,3,3,1,2,2,1,1,0,0
38,No,Travel Rarely,Sales,1,4,Life Sciences,1995,4,Male,3,2,Sales Executive,2,Married,4440.0,0,No,15,3,1,2,16,3,3,15,13,5,8
31,No,Travel Rarely,Sales,2,2,Life Sciences,1996,1,Male,3,1,Sales Representative,3,Married,3067.0,0,No,19,3,3,1,3,1,3,2,2,1,2
38,No,Travel Frequently,Research & Development,6,4,Life Sciences,1997,1,Male,2,2,Manufacturing Director,3,Married,5321.0,2,No,11,3,4,1,10,1,3,8,3,7,7
42,No,Travel Rarely,Research & Development,18,4,Life Sciences,1998,4,Male,3,2,Research Scientist,1,Divorced,5410.0,6,Yes,17,3,3,1,9,3,2,4,3,1,2
41,No,Travel Rarely,Research & Development,1,3,Life Sciences,1999,4,Male,3,1,Research Scientist,4,Married,2782.0,3,No,22,4,1,1,12,3,3,5,3,1,0
47,No,Non-Travel,Research & Development,1,1,Medical,2000,3,Female,3,3,Research Director,2,Married,11957.0,0,No,18,3,1,2,14,3,1,13,8,5,12
31,No,Travel Rarely,Research & Development,11,4,Medical,2003,4,Male,3,1,Laboratory Technician,3,Married,2660.0,7,Yes,11,3,3,1,5,3,3,2,2,2,2
22,No,Travel Rarely,Research & Development,1,2,Life Sciences,2007,4,Male,3,1,Research Scientist,4,Single,3375.0,0,No,12,3,4,0,4,2,4,3,2,1,2
35,No,Travel Rarely,Research & Development,9,4,Medical,2008,2,Male,3,2,Research Scientist,3,Single,5098.0,1,No,19,3,2,0,10,5,3,10,7,0,8
33,No,Travel Rarely,Research & Development,15,2,Life Sciences,2009,2,Female,3,2,Healthcare Representative,4,Married,4878.0,0,Yes,13,3,1,1,10,6,3,9,7,8,1
32,No,Travel Rarely,Research & Development,29,4,Life Sciences,2010,3,Female,2,1,Laboratory Technician,2,Single,2837.0,1,No,13,3,3,0,6,3,3,6,2,4,2
40,No,Travel Rarely,Research & Development,1,4,Life Sciences,2012,1,Male,3,1,Laboratory Technician,4,Married,2406.0,8,No,19,3,3,2,8,3,2,1,0,0,0
32,No,Travel Rarely,Sales,1,4,Medical,2013,2,Male,2,1,Sales Representative,2,Married,2269.0,0,No,14,3,2,1,3,2,3,2,2,2,2
39,No,Travel Rarely,Research & Development,24,1,Life Sciences,2014,1,Male,3,2,Research Scientist,4,Single,4108.0,7,No,13,3,1,0,18,2,3,7,7,1,7
38,No,Travel Rarely,Research & Development,10,3,Medical,2015,2,Female,1,3,Research Director,3,Married,13206.0,3,No,12,3,1,1,20,3,3,18,16,1,11
32,No,Travel Rarely,Sales,1,4,Marketing,2016,3,Female,3,3,Sales Executive,4,Married,10422.0,1,No,19,3,3,2,14,3,3,14,10,5,7
37,No,Travel Rarely,Research & Development,10,3,Life Sciences,2017,3,Female,4,3,Research Director,4,Married,13744.0,1,Yes,25,4,1,1,16,2,3,16,11,6,8
25,No,Travel Rarely,Sales,8,2,Other,2018,1,Female,3,2,Sales Executive,3,Divorced,4907.0,0,Yes,22,4,2,1,6,3,2,5,3,0,4
